user_id,account_id,role,country,days_since_last_active
usr_0002480,acc_000512,viewer,AU,6
usr_0002481,acc_000512,member,NZ,4
usr_0002482,acc_000512,member,NZ,33
usr_0002483,acc_000512,viewer,SG,0
usr_0002484,acc_000512,member,AU,8
usr_0002485,acc_000512,member,NZ,8
usr_0002486,acc_000512,member,AU,12
usr_0002487,acc_000512,member,AU,14
usr_0002488,acc_000513,admin,SG,57
usr_0002489,acc_000513,viewer,AU,36
usr_0002490,acc_000514,admin,AU,2
usr_0002491,acc_000514,viewer,AU,4
usr_0002492,acc_000514,viewer,NZ,12
usr_0002493,acc_000514,viewer,AU,3
usr_0002494,acc_000514,member,AU,12
usr_0002495,acc_000514,viewer,AU,0
usr_0002496,acc_000514,member,AU,0
usr_0002497,acc_000514,member,US,14
usr_0002498,acc_000514,viewer,AU,5
usr_0002499,acc_000514,member,AU,10
usr_0002500,acc_000514,member,SG,36
usr_0002501,acc_000514,viewer,AU,17
usr_0002502,acc_000514,member,US,37
usr_0002503,acc_000514,viewer,NZ,7
usr_0002504,acc_000514,member,AU,13
usr_0002505,acc_000514,member,AU,12
usr_0002506,acc_000514,member,SG,7
usr_0002507,acc_000514,member,SG,8
usr_0002508,acc_000514,viewer,NZ,9
usr_0002509,acc_000514,member,AU,28
usr_0002510,acc_000514,viewer,US,46
usr_0002511,acc_000514,member,SG,6
usr_0002512,acc_000514,member,SG,33
usr_0002513,acc_000514,member,SG,31
usr_0002514,acc_000514,member,AU,3
usr_0002515,acc_000514,member,AU,7
usr_0002516,acc_000514,member,AU,7
usr_0002517,acc_000514,member,SG,0
usr_0002518,acc_000515,admin,AU,0
usr_0002519,acc_000515,member,AU,9
usr_0002520,acc_000516,admin,NZ,1
usr_0002521,acc_000516,member,SG,11
usr_0002522,acc_000516,member,AU,42
usr_0002523,acc_000516,viewer,GB,6
usr_0002524,acc_000516,member,NZ,7
usr_0002525,acc_000516,member,AU,33
usr_0002526,acc_000516,member,AU,4
usr_0002527,acc_000516,member,AU,11
usr_0002528,acc_000516,member,AU,42
usr_0002529,acc_000516,viewer,AU,50
usr_0002530,acc_000516,member,SG,24
usr_0002531,acc_000516,member,US,24
usr_0002532,acc_000516,member,AU,28
usr_0002533,acc_000516,member,AU,8
usr_0002534,acc_000516,viewer,AU,1
usr_0002535,acc_000516,viewer,NZ,2
usr_0002536,acc_000516,member,AU,19
usr_0002537,acc_000516,viewer,AU,12
usr_0002538,acc_000516,member,GB,23
usr_0002539,acc_000516,member,AU,11
usr_0002540,acc_000517,admin,AU,2
usr_0002541,acc_000517,member,AU,6
usr_0002542,acc_000518,admin,AU,8
usr_0002543,acc_000518,member,AU,11
usr_0002544,acc_000519,admin,AU,18
usr_0002545,acc_000519,member,SG,0
usr_0002546,acc_000520,admin,NZ,14
usr_0002547,acc_000520,viewer,SG,3
usr_0002548,acc_000521,admin,AU,20
usr_0002549,acc_000522,admin,AU,15
usr_0002550,acc_000523,admin,SG,26
usr_0002551,acc_000524,admin,AU,13
usr_0002552,acc_000524,viewer,US,22
usr_0002553,acc_000525,admin,AU,7
usr_0002554,acc_000525,member,AU,0
usr_0002555,acc_000526,admin,GB,22
usr_0002556,acc_000526,viewer,AU,0
usr_0002557,acc_000527,admin,SG,1
usr_0002558,acc_000527,member,US,34
usr_0002559,acc_000527,viewer,AU,22
usr_0002560,acc_000527,viewer,GB,8
usr_0002561,acc_000527,viewer,AU,71
usr_0002562,acc_000527,viewer,AU,5
usr_0002563,acc_000528,admin,US,5
usr_0002564,acc_000529,admin,NZ,81
usr_0002565,acc_000530,admin,AU,19
usr_0002566,acc_000530,member,AU,11
usr_0002567,acc_000530,member,AU,82
usr_0002568,acc_000530,member,AU,1
usr_0002569,acc_000530,member,AU,97
usr_0002570,acc_000530,member,US,19
usr_0002571,acc_000530,member,AU,3
usr_0002572,acc_000530,member,SG,42
usr_0002573,acc_000530,member,SG,7
usr_0002574,acc_000530,viewer,AU,32
usr_0002575,acc_000530,viewer,GB,0
usr_0002576,acc_000530,member,GB,3
usr_0002577,acc_000530,viewer,NZ,27
usr_0002578,acc_000530,viewer,SG,12
usr_0002579,acc_000530,member,GB,30
usr_0002580,acc_000530,viewer,AU,36
usr_0002581,acc_000530,viewer,AU,8
usr_0002582,acc_000530,member,AU,5
usr_0002583,acc_000530,member,GB,4
usr_0002584,acc_000531,admin,NZ,12
usr_0002585,acc_000531,member,AU,4
usr_0002586,acc_000532,admin,GB,15
usr_0002587,acc_000532,member,AU,9
usr_0002588,acc_000532,member,NZ,41
usr_0002589,acc_000533,admin,NZ,111
usr_0002590,acc_000534,admin,AU,6
usr_0002591,acc_000535,admin,AU,6
usr_0002592,acc_000536,admin,AU,25
usr_0002593,acc_000537,admin,AU,2
usr_0002594,acc_000537,member,AU,7
usr_0002595,acc_000537,member,AU,41
usr_0002596,acc_000537,member,NZ,4
usr_0002597,acc_000537,member,AU,29
usr_0002598,acc_000537,member,AU,1
usr_0002599,acc_000537,member,NZ,78
usr_0002600,acc_000537,member,AU,26
usr_0002601,acc_000537,member,AU,0
usr_0002602,acc_000537,member,AU,0
usr_0002603,acc_000538,admin,AU,48
usr_0002604,acc_000538,member,NZ,21
usr_0002605,acc_000538,viewer,GB,3
usr_0002606,acc_000538,member,GB,36
usr_0002607,acc_000538,member,AU,0
usr_0002608,acc_000538,viewer,AU,6
usr_0002609,acc_000538,member,US,1
usr_0002610,acc_000538,viewer,US,14
usr_0002611,acc_000538,member,NZ,0
usr_0002612,acc_000538,viewer,NZ,20
usr_0002613,acc_000538,member,AU,8
usr_0002614,acc_000539,admin,NZ,3
usr_0002615,acc_000540,admin,SG,3
usr_0002616,acc_000540,member,NZ,7
usr_0002617,acc_000540,member,SG,16
usr_0002618,acc_000540,viewer,AU,4
usr_0002619,acc_000540,member,US,2
usr_0002620,acc_000540,viewer,NZ,0
usr_0002621,acc_000540,viewer,US,8
usr_0002622,acc_000540,member,NZ,17
usr_0002623,acc_000540,member,AU,14
usr_0002624,acc_000540,viewer,AU,29
usr_0002625,acc_000540,member,AU,36
usr_0002626,acc_000540,member,AU,5
usr_0002627,acc_000540,viewer,NZ,10
usr_0002628,acc_000540,viewer,AU,3
usr_0002629,acc_000540,viewer,NZ,14
usr_0002630,acc_000540,member,SG,27
usr_0002631,acc_000540,member,AU,3
usr_0002632,acc_000540,member,AU,11
usr_0002633,acc_000540,viewer,SG,9
usr_0002634,acc_000540,member,US,10
usr_0002635,acc_000540,member,NZ,15
usr_0002636,acc_000540,member,US,50
usr_0002637,acc_000540,member,NZ,14
usr_0002638,acc_000540,member,AU,13
usr_0002639,acc_000540,member,AU,0
usr_0002640,acc_000540,viewer,AU,11
usr_0002641,acc_000540,member,SG,19
usr_0002642,acc_000541,admin,NZ,10
usr_0002643,acc_000542,admin,AU,10
usr_0002644,acc_000542,member,GB,14
usr_0002645,acc_000542,member,AU,1
usr_0002646,acc_000542,viewer,AU,11
usr_0002647,acc_000542,member,AU,11
usr_0002648,acc_000542,member,SG,38
usr_0002649,acc_000542,member,US,8
usr_0002650,acc_000542,member,AU,33
usr_0002651,acc_000542,viewer,SG,5
usr_0002652,acc_000542,member,AU,1
usr_0002653,acc_000542,member,AU,9
usr_0002654,acc_000542,member,NZ,8
usr_0002655,acc_000543,admin,AU,33
usr_0002656,acc_000543,member,AU,3
usr_0002657,acc_000543,member,GB,4
usr_0002658,acc_000543,member,AU,14
usr_0002659,acc_000543,viewer,AU,16
usr_0002660,acc_000543,member,NZ,1
usr_0002661,acc_000543,member,AU,8
usr_0002662,acc_000543,member,AU,21
usr_0002663,acc_000543,member,AU,19
usr_0002664,acc_000544,admin,US,0
usr_0002665,acc_000545,admin,AU,32
usr_0002666,acc_000546,admin,NZ,36
usr_0002667,acc_000546,member,SG,11
usr_0002668,acc_000546,member,AU,0
usr_0002669,acc_000547,admin,SG,34
usr_0002670,acc_000548,admin,AU,60
usr_0002671,acc_000548,viewer,SG,0
usr_0002672,acc_000548,member,AU,8
usr_0002673,acc_000548,member,NZ,4
usr_0002674,acc_000548,viewer,GB,45
usr_0002675,acc_000548,member,AU,14
usr_0002676,acc_000548,member,AU,5
usr_0002677,acc_000548,member,GB,22
usr_0002678,acc_000548,viewer,AU,29
usr_0002679,acc_000548,member,GB,72
usr_0002680,acc_000548,member,AU,37
usr_0002681,acc_000548,viewer,AU,17
usr_0002682,acc_000548,member,GB,4
usr_0002683,acc_000548,viewer,AU,9
usr_0002684,acc_000548,member,SG,2
usr_0002685,acc_000548,member,US,32
usr_0002686,acc_000548,viewer,AU,1
usr_0002687,acc_000548,member,NZ,18
usr_0002688,acc_000548,member,AU,9
usr_0002689,acc_000548,viewer,AU,15
usr_0002690,acc_000548,member,AU,2
usr_0002691,acc_000548,viewer,AU,3
usr_0002692,acc_000548,member,NZ,11
usr_0002693,acc_000549,admin,NZ,4
usr_0002694,acc_000549,member,SG,5
usr_0002695,acc_000550,admin,AU,10
usr_0002696,acc_000550,viewer,NZ,4
usr_0002697,acc_000551,admin,AU,4
usr_0002698,acc_000551,member,US,54
usr_0002699,acc_000551,member,AU,5
usr_0002700,acc_000551,viewer,GB,5
usr_0002701,acc_000551,member,AU,20
usr_0002702,acc_000551,member,AU,8
usr_0002703,acc_000551,viewer,AU,11
usr_0002704,acc_000551,viewer,NZ,44
usr_0002705,acc_000551,member,NZ,4
usr_0002706,acc_000551,member,AU,32
usr_0002707,acc_000552,admin,AU,45
usr_0002708,acc_000552,viewer,SG,7
usr_0002709,acc_000553,admin,NZ,0
usr_0002710,acc_000553,member,SG,4
usr_0002711,acc_000554,admin,SG,6
usr_0002712,acc_000554,member,GB,16
usr_0002713,acc_000554,viewer,GB,18
usr_0002714,acc_000554,member,AU,39
usr_0002715,acc_000554,member,US,7
usr_0002716,acc_000554,member,GB,12
usr_0002717,acc_000554,member,AU,3
usr_0002718,acc_000554,viewer,NZ,15
usr_0002719,acc_000554,member,AU,0
usr_0002720,acc_000554,member,US,47
usr_0002721,acc_000555,admin,AU,19
usr_0002722,acc_000555,viewer,NZ,1
usr_0002723,acc_000555,member,US,12
usr_0002724,acc_000556,admin,AU,14
usr_0002725,acc_000557,admin,GB,29
usr_0002726,acc_000558,admin,US,48
usr_0002727,acc_000559,admin,AU,0
usr_0002728,acc_000560,admin,AU,17
usr_0002729,acc_000560,member,NZ,5
usr_0002730,acc_000560,member,NZ,17
usr_0002731,acc_000560,member,SG,8
usr_0002732,acc_000560,member,AU,10
usr_0002733,acc_000560,viewer,US,19
usr_0002734,acc_000560,member,NZ,21
usr_0002735,acc_000560,member,AU,19
usr_0002736,acc_000560,viewer,NZ,23
usr_0002737,acc_000560,member,AU,14
usr_0002738,acc_000560,member,NZ,29
usr_0002739,acc_000560,member,AU,11
usr_0002740,acc_000560,member,SG,17
usr_0002741,acc_000560,member,SG,4
usr_0002742,acc_000560,member,AU,5
usr_0002743,acc_000560,member,AU,2
usr_0002744,acc_000560,member,AU,4
usr_0002745,acc_000560,member,SG,30
usr_0002746,acc_000560,viewer,AU,41
usr_0002747,acc_000560,member,AU,7
usr_0002748,acc_000560,viewer,AU,18
usr_0002749,acc_000560,viewer,NZ,23
usr_0002750,acc_000560,member,NZ,53
usr_0002751,acc_000560,viewer,US,3
usr_0002752,acc_000560,member,GB,6
usr_0002753,acc_000560,member,AU,1
usr_0002754,acc_000560,viewer,AU,26
usr_0002755,acc_000561,admin,GB,3
usr_0002756,acc_000561,viewer,AU,24
usr_0002757,acc_000561,viewer,AU,23
usr_0002758,acc_000561,member,AU,7
usr_0002759,acc_000561,member,AU,2
usr_0002760,acc_000561,member,AU,6
usr_0002761,acc_000561,member,AU,14
usr_0002762,acc_000561,viewer,AU,32
usr_0002763,acc_000561,member,AU,24
usr_0002764,acc_000561,member,AU,10
usr_0002765,acc_000561,member,AU,11
usr_0002766,acc_000561,member,AU,6
usr_0002767,acc_000561,viewer,AU,21
usr_0002768,acc_000561,member,AU,18
usr_0002769,acc_000561,member,AU,25
usr_0002770,acc_000561,member,AU,8
usr_0002771,acc_000561,viewer,AU,13
usr_0002772,acc_000561,viewer,US,14
usr_0002773,acc_000562,admin,NZ,7
usr_0002774,acc_000562,member,GB,13
usr_0002775,acc_000562,member,GB,0
usr_0002776,acc_000562,member,AU,14
usr_0002777,acc_000562,member,AU,0
usr_0002778,acc_000562,member,SG,4
usr_0002779,acc_000562,member,GB,34
usr_0002780,acc_000562,member,GB,12
usr_0002781,acc_000562,member,SG,6
usr_0002782,acc_000562,member,GB,27
usr_0002783,acc_000562,member,AU,35
usr_0002784,acc_000562,member,AU,9
usr_0002785,acc_000562,member,NZ,31
usr_0002786,acc_000562,member,AU,2
usr_0002787,acc_000562,member,NZ,5
usr_0002788,acc_000562,viewer,AU,11
usr_0002789,acc_000562,member,GB,8
usr_0002790,acc_000562,member,AU,3
usr_0002791,acc_000562,member,AU,55
usr_0002792,acc_000562,member,AU,9
usr_0002793,acc_000562,member,AU,3
usr_0002794,acc_000562,member,SG,22
usr_0002795,acc_000562,member,AU,17
usr_0002796,acc_000562,member,GB,1
usr_0002797,acc_000562,member,NZ,14
usr_0002798,acc_000562,viewer,NZ,15
usr_0002799,acc_000563,admin,AU,15
usr_0002800,acc_000563,viewer,AU,56
usr_0002801,acc_000563,member,AU,21
usr_0002802,acc_000564,admin,AU,28
usr_0002803,acc_000564,member,NZ,31
usr_0002804,acc_000564,member,AU,13
usr_0002805,acc_000564,member,GB,17
usr_0002806,acc_000564,member,AU,4
usr_0002807,acc_000564,member,AU,3
usr_0002808,acc_000564,member,AU,10
usr_0002809,acc_000564,viewer,AU,0
usr_0002810,acc_000564,member,NZ,48
usr_0002811,acc_000564,member,SG,4
usr_0002812,acc_000564,member,SG,7
usr_0002813,acc_000564,member,SG,41
usr_0002814,acc_000564,member,AU,9
usr_0002815,acc_000564,member,NZ,0
usr_0002816,acc_000564,member,AU,40
usr_0002817,acc_000564,member,AU,2
usr_0002818,acc_000564,member,GB,4
usr_0002819,acc_000564,member,AU,7
usr_0002820,acc_000564,viewer,AU,9
usr_0002821,acc_000564,member,AU,13
usr_0002822,acc_000565,admin,NZ,15
usr_0002823,acc_000565,member,SG,23
usr_0002824,acc_000565,member,SG,1
usr_0002825,acc_000565,member,GB,19
usr_0002826,acc_000565,viewer,AU,14
usr_0002827,acc_000565,viewer,AU,51
usr_0002828,acc_000565,member,AU,31
usr_0002829,acc_000566,admin,AU,6
usr_0002830,acc_000566,viewer,AU,5
usr_0002831,acc_000566,member,NZ,27
usr_0002832,acc_000567,admin,SG,2
usr_0002833,acc_000567,viewer,AU,3
usr_0002834,acc_000567,member,SG,30
usr_0002835,acc_000568,admin,SG,19
usr_0002836,acc_000569,admin,AU,16
usr_0002837,acc_000570,admin,GB,12
usr_0002838,acc_000571,admin,NZ,1
usr_0002839,acc_000572,admin,AU,2
usr_0002840,acc_000572,viewer,AU,6
usr_0002841,acc_000572,member,AU,7
usr_0002842,acc_000572,viewer,US,29
usr_0002843,acc_000572,member,AU,8
usr_0002844,acc_000573,admin,SG,1
usr_0002845,acc_000574,admin,NZ,1
usr_0002846,acc_000575,admin,AU,13
usr_0002847,acc_000576,admin,AU,39
usr_0002848,acc_000577,admin,AU,36
usr_0002849,acc_000578,admin,AU,66
usr_0002850,acc_000578,member,AU,7
usr_0002851,acc_000578,viewer,NZ,8
usr_0002852,acc_000578,viewer,AU,2
usr_0002853,acc_000578,member,AU,10
usr_0002854,acc_000578,member,NZ,35
usr_0002855,acc_000578,member,AU,13
usr_0002856,acc_000578,viewer,GB,2
usr_0002857,acc_000578,viewer,SG,12
usr_0002858,acc_000579,admin,AU,57
usr_0002859,acc_000579,member,SG,2
usr_0002860,acc_000580,admin,NZ,32
usr_0002861,acc_000581,admin,AU,4
usr_0002862,acc_000582,admin,AU,13
usr_0002863,acc_000582,viewer,AU,19
usr_0002864,acc_000582,member,AU,30
usr_0002865,acc_000582,viewer,AU,3
usr_0002866,acc_000582,member,AU,2
usr_0002867,acc_000582,member,US,0
usr_0002868,acc_000582,member,NZ,10
usr_0002869,acc_000582,member,US,28
usr_0002870,acc_000583,admin,AU,4
usr_0002871,acc_000583,member,AU,28
usr_0002872,acc_000583,member,NZ,10
usr_0002873,acc_000583,member,AU,22
usr_0002874,acc_000583,member,AU,16
usr_0002875,acc_000583,member,AU,17
usr_0002876,acc_000583,viewer,NZ,6
usr_0002877,acc_000583,member,SG,12
usr_0002878,acc_000583,member,NZ,8
usr_0002879,acc_000583,member,AU,16
usr_0002880,acc_000583,member,AU,2
usr_0002881,acc_000583,member,GB,12
usr_0002882,acc_000583,member,NZ,0
usr_0002883,acc_000583,member,AU,1
usr_0002884,acc_000584,admin,AU,12
usr_0002885,acc_000585,admin,NZ,1
usr_0002886,acc_000585,member,NZ,8
usr_0002887,acc_000585,viewer,GB,14
usr_0002888,acc_000585,member,NZ,33
usr_0002889,acc_000585,viewer,AU,11
usr_0002890,acc_000585,viewer,AU,6
usr_0002891,acc_000585,viewer,US,59
usr_0002892,acc_000585,member,AU,0
usr_0002893,acc_000585,viewer,NZ,11
usr_0002894,acc_000585,viewer,AU,1
usr_0002895,acc_000585,member,AU,11
usr_0002896,acc_000585,member,GB,2
usr_0002897,acc_000585,member,AU,29
usr_0002898,acc_000585,viewer,AU,17
usr_0002899,acc_000585,member,AU,15
usr_0002900,acc_000585,viewer,AU,36
usr_0002901,acc_000585,member,NZ,9
usr_0002902,acc_000585,viewer,SG,1
usr_0002903,acc_000585,member,GB,2
usr_0002904,acc_000586,admin,AU,8
usr_0002905,acc_000586,member,NZ,12
usr_0002906,acc_000586,member,AU,2
usr_0002907,acc_000586,member,AU,34
usr_0002908,acc_000586,member,AU,14
usr_0002909,acc_000586,viewer,AU,3
usr_0002910,acc_000586,member,NZ,7
usr_0002911,acc_000586,member,AU,28
usr_0002912,acc_000586,viewer,GB,0
usr_0002913,acc_000587,admin,NZ,1
usr_0002914,acc_000587,viewer,AU,2
usr_0002915,acc_000587,viewer,AU,0
usr_0002916,acc_000587,member,AU,20
usr_0002917,acc_000587,member,NZ,13
usr_0002918,acc_000587,member,AU,10
usr_0002919,acc_000587,member,US,31
usr_0002920,acc_000588,admin,AU,11
usr_0002921,acc_000589,admin,AU,6
usr_0002922,acc_000589,member,AU,6
usr_0002923,acc_000589,member,US,7
usr_0002924,acc_000589,viewer,US,30
usr_0002925,acc_000589,viewer,US,3
usr_0002926,acc_000589,member,AU,19
usr_0002927,acc_000589,member,AU,2
usr_0002928,acc_000589,member,SG,1
usr_0002929,acc_000589,viewer,SG,19
usr_0002930,acc_000589,viewer,NZ,7
usr_0002931,acc_000589,member,AU,3
usr_0002932,acc_000589,member,AU,19
usr_0002933,acc_000589,member,GB,0
usr_0002934,acc_000589,member,AU,10
usr_0002935,acc_000589,member,GB,6
usr_0002936,acc_000589,member,AU,0
usr_0002937,acc_000589,viewer,AU,8
usr_0002938,acc_000589,member,GB,4
usr_0002939,acc_000589,member,AU,0
usr_0002940,acc_000589,viewer,NZ,8
usr_0002941,acc_000589,member,NZ,34
usr_0002942,acc_000589,member,AU,3
usr_0002943,acc_000590,admin,AU,4
usr_0002944,acc_000591,admin,AU,12
usr_0002945,acc_000592,admin,AU,5
usr_0002946,acc_000592,member,AU,4
usr_0002947,acc_000593,admin,AU,14
usr_0002948,acc_000594,admin,US,7
usr_0002949,acc_000594,member,AU,16
usr_0002950,acc_000594,viewer,GB,26
usr_0002951,acc_000594,viewer,US,11
usr_0002952,acc_000594,viewer,AU,3
usr_0002953,acc_000594,member,NZ,3
usr_0002954,acc_000594,viewer,SG,26
usr_0002955,acc_000594,member,AU,69
usr_0002956,acc_000594,member,AU,2
usr_0002957,acc_000594,viewer,NZ,17
usr_0002958,acc_000595,admin,NZ,12
usr_0002959,acc_000595,member,SG,5
usr_0002960,acc_000595,member,AU,5
usr_0002961,acc_000595,member,US,38
usr_0002962,acc_000595,member,AU,1
usr_0002963,acc_000595,member,SG,4
usr_0002964,acc_000595,viewer,AU,13
usr_0002965,acc_000595,member,NZ,28
usr_0002966,acc_000596,admin,AU,33
usr_0002967,acc_000597,admin,AU,55
usr_0002968,acc_000597,member,NZ,8
usr_0002969,acc_000597,member,US,0
usr_0002970,acc_000597,member,SG,23
usr_0002971,acc_000597,member,AU,3
usr_0002972,acc_000597,member,SG,3
usr_0002973,acc_000597,viewer,AU,9
usr_0002974,acc_000597,member,AU,29
usr_0002975,acc_000597,viewer,GB,15
usr_0002976,acc_000597,member,AU,28
usr_0002977,acc_000597,member,AU,14
usr_0002978,acc_000597,member,NZ,1
usr_0002979,acc_000597,viewer,GB,0
usr_0002980,acc_000597,viewer,NZ,23
usr_0002981,acc_000597,member,SG,21
usr_0002982,acc_000597,viewer,AU,28
usr_0002983,acc_000597,member,AU,5
usr_0002984,acc_000597,member,AU,18
usr_0002985,acc_000597,member,NZ,2
usr_0002986,acc_000597,member,SG,21
usr_0002987,acc_000597,member,AU,3
usr_0002988,acc_000597,member,GB,9
usr_0002989,acc_000597,viewer,US,48
usr_0002990,acc_000597,member,AU,4
usr_0002991,acc_000597,viewer,AU,13
usr_0002992,acc_000598,admin,AU,27
usr_0002993,acc_000598,viewer,US,0
usr_0002994,acc_000598,member,NZ,20
usr_0002995,acc_000598,member,AU,5
usr_0002996,acc_000598,viewer,NZ,5
usr_0002997,acc_000598,member,SG,29
usr_0002998,acc_000598,member,SG,3
usr_0002999,acc_000598,viewer,AU,3
usr_0003000,acc_000598,member,AU,1
usr_0003001,acc_000598,member,AU,4
usr_0003002,acc_000599,admin,NZ,12
usr_0003003,acc_000600,admin,SG,66
usr_0003004,acc_000601,admin,AU,0
usr_0003005,acc_000601,viewer,AU,6
usr_0003006,acc_000602,admin,AU,5
usr_0003007,acc_000602,viewer,NZ,4
usr_0003008,acc_000603,admin,AU,11
usr_0003009,acc_000603,member,AU,12
usr_0003010,acc_000603,member,GB,9
usr_0003011,acc_000603,member,AU,0
usr_0003012,acc_000603,member,AU,10
usr_0003013,acc_000603,member,US,0
usr_0003014,acc_000603,viewer,AU,35
usr_0003015,acc_000603,member,AU,3
usr_0003016,acc_000603,viewer,AU,14
usr_0003017,acc_000603,member,AU,11
usr_0003018,acc_000603,member,AU,21
usr_0003019,acc_000603,viewer,AU,27
usr_0003020,acc_000603,member,AU,13
usr_0003021,acc_000604,admin,AU,7
usr_0003022,acc_000604,member,AU,16
usr_0003023,acc_000604,member,US,2
usr_0003024,acc_000604,member,NZ,2
usr_0003025,acc_000604,member,GB,32
usr_0003026,acc_000604,member,NZ,1
usr_0003027,acc_000605,admin,SG,7
usr_0003028,acc_000606,admin,SG,16
usr_0003029,acc_000607,admin,AU,1
usr_0003030,acc_000607,viewer,AU,1
usr_0003031,acc_000608,admin,AU,4
usr_0003032,acc_000609,admin,AU,6
usr_0003033,acc_000610,admin,GB,27
usr_0003034,acc_000610,viewer,AU,2
usr_0003035,acc_000610,member,AU,41
usr_0003036,acc_000610,member,AU,8
usr_0003037,acc_000610,viewer,AU,5
usr_0003038,acc_000610,member,GB,30
usr_0003039,acc_000610,member,NZ,12
usr_0003040,acc_000610,member,AU,9
usr_0003041,acc_000610,viewer,US,86
usr_0003042,acc_000610,viewer,AU,7
usr_0003043,acc_000610,member,AU,8
usr_0003044,acc_000610,member,AU,8
usr_0003045,acc_000610,viewer,NZ,11
usr_0003046,acc_000610,member,US,15
usr_0003047,acc_000610,member,AU,38
usr_0003048,acc_000610,viewer,NZ,7
usr_0003049,acc_000610,member,GB,63
usr_0003050,acc_000610,viewer,AU,9
usr_0003051,acc_000610,viewer,SG,2
usr_0003052,acc_000610,member,AU,2
usr_0003053,acc_000610,viewer,AU,12
usr_0003054,acc_000611,admin,AU,21
usr_0003055,acc_000611,member,GB,6
usr_0003056,acc_000612,admin,US,1
usr_0003057,acc_000613,admin,AU,7
usr_0003058,acc_000614,admin,AU,16
usr_0003059,acc_000614,member,US,5
usr_0003060,acc_000614,viewer,GB,1
usr_0003061,acc_000614,member,US,30
usr_0003062,acc_000614,member,US,5
usr_0003063,acc_000614,member,AU,10
usr_0003064,acc_000614,viewer,SG,38
usr_0003065,acc_000614,member,AU,3
usr_0003066,acc_000614,member,AU,9
usr_0003067,acc_000614,member,NZ,50
usr_0003068,acc_000614,member,AU,18
usr_0003069,acc_000615,admin,AU,3
usr_0003070,acc_000615,viewer,US,5
usr_0003071,acc_000616,admin,SG,4
usr_0003072,acc_000616,member,SG,10
usr_0003073,acc_000616,member,AU,19
usr_0003074,acc_000616,viewer,AU,33
usr_0003075,acc_000616,viewer,AU,28
usr_0003076,acc_000616,member,AU,2
usr_0003077,acc_000616,member,AU,1
usr_0003078,acc_000616,member,GB,1
usr_0003079,acc_000616,viewer,US,27
usr_0003080,acc_000616,member,NZ,2
usr_0003081,acc_000617,admin,AU,27
usr_0003082,acc_000617,viewer,AU,1
usr_0003083,acc_000618,admin,AU,24
usr_0003084,acc_000619,admin,US,0
usr_0003085,acc_000619,member,AU,12
usr_0003086,acc_000620,admin,AU,1
usr_0003087,acc_000620,member,AU,8
usr_0003088,acc_000620,viewer,NZ,13
usr_0003089,acc_000620,member,US,20
usr_0003090,acc_000620,member,SG,6
usr_0003091,acc_000620,viewer,NZ,6
usr_0003092,acc_000620,member,AU,2
usr_0003093,acc_000621,admin,AU,6
usr_0003094,acc_000621,member,NZ,2
usr_0003095,acc_000621,member,GB,16
usr_0003096,acc_000621,member,US,7
usr_0003097,acc_000621,member,AU,8
usr_0003098,acc_000621,viewer,AU,17
usr_0003099,acc_000621,viewer,AU,0
usr_0003100,acc_000621,member,SG,7
usr_0003101,acc_000621,viewer,US,17
usr_0003102,acc_000621,member,US,23
usr_0003103,acc_000621,member,AU,19
usr_0003104,acc_000621,member,AU,38
usr_0003105,acc_000621,viewer,AU,1
usr_0003106,acc_000621,member,SG,39
usr_0003107,acc_000621,member,AU,13
usr_0003108,acc_000621,viewer,US,7
usr_0003109,acc_000621,member,NZ,6
usr_0003110,acc_000621,member,SG,27
usr_0003111,acc_000621,member,AU,51
usr_0003112,acc_000621,member,AU,35
usr_0003113,acc_000621,member,AU,1
usr_0003114,acc_000622,admin,US,8
usr_0003115,acc_000622,viewer,AU,5
usr_0003116,acc_000623,admin,AU,22
usr_0003117,acc_000623,member,US,42
usr_0003118,acc_000624,admin,AU,14
usr_0003119,acc_000625,admin,NZ,5
usr_0003120,acc_000626,admin,AU,3
usr_0003121,acc_000626,viewer,US,2
usr_0003122,acc_000627,admin,SG,22
usr_0003123,acc_000627,member,SG,8
usr_0003124,acc_000627,member,AU,0
usr_0003125,acc_000628,admin,AU,23
usr_0003126,acc_000628,member,AU,38
usr_0003127,acc_000629,admin,NZ,3
usr_0003128,acc_000629,viewer,NZ,11
usr_0003129,acc_000629,member,AU,51
usr_0003130,acc_000629,viewer,NZ,32
usr_0003131,acc_000629,member,GB,5
usr_0003132,acc_000629,member,AU,10
usr_0003133,acc_000629,member,NZ,2
usr_0003134,acc_000630,admin,NZ,19
usr_0003135,acc_000630,member,AU,12
usr_0003136,acc_000631,admin,AU,12
usr_0003137,acc_000631,member,GB,8
usr_0003138,acc_000631,member,AU,16
usr_0003139,acc_000631,member,SG,11
usr_0003140,acc_000631,viewer,AU,4
usr_0003141,acc_000631,member,AU,13
usr_0003142,acc_000631,member,SG,16
usr_0003143,acc_000631,member,AU,0
usr_0003144,acc_000631,member,AU,37
usr_0003145,acc_000631,viewer,AU,3
usr_0003146,acc_000632,admin,SG,49
usr_0003147,acc_000632,member,AU,1
usr_0003148,acc_000632,member,AU,74
usr_0003149,acc_000632,member,AU,0
usr_0003150,acc_000632,viewer,AU,35
usr_0003151,acc_000632,viewer,AU,2
usr_0003152,acc_000632,member,US,13
